battery_p;grid_p;load_p;pv_p;timestamp;Selling_price_eur_kwh
0;4,72;4,83;0,12;2025-11-22 15:15:00;0,10545
0;3,63;3,73;0,1;2025-11-22 15:30:00;0,11124
0;3,74;3,81;0,07;2025-11-22 15:45:00;0,11933
0;5,2;5,24;0,04;2025-11-22 16:00:00;0,1159
0;3,97;3,99;0,01;2025-11-22 16:15:00;0,12033
0,01;3,74;3,75;0;2025-11-22 16:30:00;0,12452
0;4,19;4,19;0;2025-11-22 16:45:00;0,12352
0;4,14;4,15;0;2025-11-22 17:00:00;0,12797
0;0,63;0,63;0;2025-11-22 17:15:00;0,13264
0;0,56;0,56;0;2025-11-22 17:30:00;0,1361
0,02;0,57;0,6;0;2025-11-22 17:45:00;0,14542164
0;0,54;0,54;0;2025-11-22 18:00:00;0,14079
0;0,49;0,49;0;2025-11-22 18:15:00;0,14466354
0;0,37;0,37;0;2025-11-22 18:30:00;0,14141
0;0,46;0,46;0;2025-11-22 18:45:00;0,15173646
0,02;0,52;0,54;0;2025-11-22 19:00:00;0,13535
0;0,52;0,52;0;2025-11-22 19:15:00;0,13298
0;1,86;1,87;0;2025-11-22 19:30:00;0,13240847
0;2,81;2,81;0;2025-11-22 19:45:00;0,13329
0;2,73;2,73;0;2025-11-22 20:00:00;0,13
0,01;2,76;2,76;0;2025-11-22 20:15:00;0,12801106
0;2,76;2,76;0;2025-11-22 20:30:00;0,1311
0;2,35;2,35;0;2025-11-22 20:45:00;0,12897
0;2,83;2,83;0;2025-11-22 21:00:00;0,12978644
0;3;3;0;2025-11-22 21:15:00;0,12798
0;0,49;0,49;0;2025-11-22 21:30:00;0,12352
0;0,52;0,52;0;2025-11-22 21:45:00;0,12033
0;2,61;2,61;0;2025-11-22 22:00:00;0,12205
0;2,97;2,97;0;2025-11-22 22:15:00;0,11933
0;2,09;2,09;0;2025-11-22 22:30:00;0,12021
0;2,68;2,68;0;2025-11-22 22:45:00;0,11933
0;2,62;2,62;0;2025-11-22 23:00:00;0,12133
0;2,7;2,7;0;2025-11-22 23:15:00;0,12
0,01;2,87;2,88;0;2025-11-22 23:30:00;0,11933
0;2,46;2,46;0;2025-11-22 23:45:00;0,11799
0,01;3,69;3,7;0;2025-11-23 00:00:00;0,11933
0;3,3;3,3;0;2025-11-23 00:15:00;0,11665
0;1,31;1,31;0;2025-11-23 00:30:00;0,11105
0,01;2,33;2,35;0;2025-11-23 00:45:00;0,10173
0;2,51;2,51;0;2025-11-23 01:00:00;0,10818
0;2,59;2,59;0;2025-11-23 01:15:00;0,1059
0;2,59;2,59;0;2025-11-23 01:30:00;0,10729
0,02;3,25;3,27;0;2025-11-23 01:45:00;0,09903
0;2,24;2,25;0;2025-11-23 02:00:00;0,1
0,02;2,61;2,63;0;2025-11-23 02:15:00;0,09803
0;2,67;2,68;0;2025-11-23 02:30:00;0,0976
0,01;2,78;2,79;0;2025-11-23 02:45:00;0,09264
0;1,97;1,97;0;2025-11-23 03:00:00;0,0976
0;0,28;0,28;0;2025-11-23 03:15:00;0,0976
0;0,31;0,31;0;2025-11-23 03:30:00;0,0955
0;2,34;2,34;0;2025-11-23 03:45:00;0,0955
0;2,55;2,55;0;2025-11-23 04:00:00;0,0976
0;2,69;2,69;0;2025-11-23 04:15:00;0,108
0;1,88;1,88;0;2025-11-23 04:30:00;0,1065
0,01;1,09;1,1;0;2025-11-23 04:45:00;0,0955
0;0,32;0,32;0;2025-11-23 05:00:00;0,09268
0;0,35;0,35;0;2025-11-23 05:15:00;0,108
0;2,47;2,47;0;2025-11-23 05:30:00;0,108
0;2,53;2,53;0;2025-11-23 05:45:00;0,108
0;2,55;2,55;0;2025-11-23 06:00:00;0,09585
0;2,55;2,55;0;2025-11-23 06:15:00;0,09694
0;1,87;1,87;0;2025-11-23 06:30:00;0,0891
0;0,31;0,31;0;2025-11-23 06:45:00;0,09219
0;1,06;1,06;0;2025-11-23 07:00:00;0,09422
0;2,55;2,55;0;2025-11-23 07:15:00;0,09918
0,01;2,62;2,62;0;2025-11-23 07:30:00;0,10735
0;2,57;2,57;0;2025-11-23 07:45:00;0,10757
0;2,94;2,97;0,03;2025-11-23 08:00:00;0,10179
0;2,24;2,29;0,05;2025-11-23 08:15:00;0,10563
0;2,9;2,97;0,07;2025-11-23 08:30:00;0,10563
0;2,79;2,89;0,09;2025-11-23 08:45:00;0,10735
0;0,7;1,07;0,37;2025-11-23 09:00:00;0,10735
-1,79;0,1;0,37;2,07;2025-11-23 09:15:00;0,10563
-1,4;-0,01;1,11;2,52;2025-11-23 09:30:00;0,10563
-0,12;0,01;2,58;2,69;2025-11-23 09:45:00;0,09933
-0,3;0;2,6;2,9;2025-11-23 10:00:00;0,10727
-0,74;-0,02;2,35;3,11;2025-11-23 10:15:00;0,10522
-0,66;0;2,67;3,34;2025-11-23 10:30:00;0,10167
-0,73;0;2,83;3,56;2025-11-23 10:45:00;0,105
1,66;0,28;5,59;3,65;2025-11-23 11:00:00;0,10556
0,58;0,43;4,69;3,67;2025-11-23 11:15:00;0,10124
0,86;0,01;4,45;3,58;2025-11-23 11:30:00;0,1012
0,27;0,01;3,74;3,47;2025-11-23 11:45:00;0,1012
-0,51;0,05;2,89;3,35;2025-11-23 12:00:00;0,10556
-0,63;-0,01;2,61;3,25;2025-11-23 12:15:00;0,10556
-0,13;0,01;3,01;3,13;2025-11-23 12:30:00;0,104
-0,58;0,03;2,34;2,89;2025-11-23 12:45:00;0,104
-0,38;0,02;2,33;2,7;2025-11-23 13:00:00;0,10563
-0,01;0,01;2,45;2,44;2025-11-23 13:15:00;0,10563
0,94;0;3,13;2,19;2025-11-23 13:30:00;0,10609
0,81;-0,02;2,78;1,99;2025-11-23 13:45:00;0,10305
1,66;1,56;4,93;1,71;2025-11-23 14:00:00;0,09093825
0,5;4,33;6,33;1,5;2025-11-23 14:15:00;0,09654867
0;2,98;3,76;0,78;2025-11-23 14:30:00;0,09918
0;4,71;5,28;0,58;2025-11-23 14:45:00;0,10461308
0;4,83;5,42;0,59;2025-11-23 15:00:00;0,09794749
0;4,76;5,28;0,52;2025-11-23 15:15:00;0,101
0;3,83;4,21;0,39;2025-11-23 15:30:00;0,108
0;4,85;5,09;0,24;2025-11-23 15:45:00;0,11962
0;6,8;6,94;0,14;2025-11-23 16:00:00;0,101
0;7,92;7,96;0,04;2025-11-23 16:15:00;0,1061
0;8,98;8,98;0;2025-11-23 16:30:00;0,11688
0;3,97;3,97;0;2025-11-23 16:45:00;0,11962
0;2;2,01;0;2025-11-23 17:00:00;0,11799
0;2,94;2,94;0;2025-11-23 17:15:00;0,11962
0;3,42;3,42;0;2025-11-23 17:30:00;0,12398
0,01;3,51;3,51;0;2025-11-23 17:45:00;0,12998
0;2,32;2,32;0;2025-11-23 18:00:00;0,12320319
0;0,88;0,88;0;2025-11-23 18:15:00;0,12723
0;0,92;0,93;0;2025-11-23 18:30:00;0,13022
0,01;1,16;1,16;0;2025-11-23 18:45:00;0,1316
0,01;1,99;2;0;2025-11-23 19:00:00;0,12823
0;1,95;1,95;0;2025-11-23 19:15:00;0,12823
0;2;2;0;2025-11-23 19:30:00;0,13022
0;2,8;2,8;0;2025-11-23 19:45:00;0,1316
0;2,77;2,77;0;2025-11-23 20:00:00;0,13112711
0;2,85;2,85;0;2025-11-23 20:15:00;0,13176511
0;3,5;3,5;0;2025-11-23 20:30:00;0,13298
0;1,57;1,57;0;2025-11-23 20:45:00;0,13022
0;2,62;2,62;0;2025-11-23 21:00:00;0,134
0;2,42;2,42;0;2025-11-23 21:15:00;0,13269286
0;3,54;3,54;0;2025-11-23 21:30:00;0,12725
0;3,59;3,59;0;2025-11-23 21:45:00;0,12061
0;2,94;2,94;0;2025-11-23 22:00:00;0,12823
0;2,76;2,76;0;2025-11-23 22:15:00;0,12161
0;2,82;2,82;0;2025-11-23 22:30:00;0,12161
0;2,93;2,93;0;2025-11-23 22:45:00;0,118
0;1,34;1,34;0;2025-11-23 23:00:00;0,11962
0;0,47;0,47;0;2025-11-23 23:15:00;0,11344237
0;1,06;1,06;0;2025-11-23 23:30:00;0,10575
0;2,52;2,52;0;2025-11-23 23:45:00;0,1074
0;2,61;2,61;0;2025-11-24 00:00:00;0,11799
0;2,84;2,84;0;2025-11-24 00:15:00;0,10572
0;0,29;0,29;0;2025-11-24 00:30:00;0,1
0;0,28;0,28;0;2025-11-24 00:45:00;0,0982
0;0,28;0,28;0;2025-11-24 01:00:00;0,1096
0;1,77;1,77;0;2025-11-24 01:15:00;0,10776
0;2,55;2,55;0;2025-11-24 01:30:00;0,10546
0;2,82;2,82;0;2025-11-24 01:45:00;0,09798
0;1,16;1,16;0;2025-11-24 02:00:00;0,10548
0;0,28;0,28;0;2025-11-24 02:15:00;0,10233
0;0,28;0,28;0;2025-11-24 02:30:00;0,09877
0;0,6;0,6;0;2025-11-24 02:45:00;0,09742
0;2,56;2,56;0;2025-11-24 03:00:00;0,0976
0;3,22;3,22;0;2025-11-24 03:15:00;0,0976
0;3,31;3,31;0;2025-11-24 03:30:00;0,0955
0;2,74;2,74;0;2025-11-24 03:45:00;0,0955
0;1,16;1,16;0;2025-11-24 04:00:00;0,09261
0;0,95;0,95;0;2025-11-24 04:15:00;0,09261
0;1,08;1,08;0;2025-11-24 04:30:00;0,09261
0;2,54;2,54;0;2025-11-24 04:45:00;0,09649
0;1,85;1,85;0;2025-11-24 05:00:00;0,0937
0,01;0,31;0,33;0;2025-11-24 05:15:00;0,0937
0;0,34;0,34;0;2025-11-24 05:30:00;0,0976
0,04;2,53;2,56;0;2025-11-24 05:45:00;0,09278
0,03;2,56;2,59;0;2025-11-24 06:00:00;0,0939
0;1,82;1,82;0;2025-11-24 06:15:00;0,0955
0;0,26;0,26;0;2025-11-24 06:30:00;0,10776
0;0,36;0,36;0;2025-11-24 06:45:00;0,1168
0;2,54;2,54;0;2025-11-24 07:00:00;0,09422
0,01;2,58;2,59;0;2025-11-24 07:15:00;0,11
0;3,72;3,72;0;2025-11-24 07:30:00;0,12405
0,01;2,88;2,9;0;2025-11-24 07:45:00;0,12411
0,01;1,21;1,23;0;2025-11-24 08:00:00;0,12411
0,01;2,73;2,74;0;2025-11-24 08:15:00;0,13588
0;4,2;4,2;0;2025-11-24 08:30:00;0,1335
0,01;3;3,02;0,01;2025-11-24 08:45:00;0,1423
0;3,03;3,08;0,05;2025-11-24 09:00:00;0,13959
0;2,5;2,59;0,1;2025-11-24 09:15:00;0,14691688
0;3,11;3,21;0,1;2025-11-24 09:30:00;0,14465
0;3,1;3,24;0,14;2025-11-24 09:45:00;0,14992372
0;3,11;3,29;0,18;2025-11-24 10:00:00;0,15599659
0;4,24;4,45;0,21;2025-11-24 10:15:00;0,15386
0;4,97;5,19;0,22;2025-11-24 10:30:00;0,14898212
0;3,74;3,95;0,21;2025-11-24 10:45:00;0,14063
0;3,13;3,35;0,22;2025-11-24 11:00:00;0,15823416
0;3,16;3,37;0,22;2025-11-24 11:15:00;0,153
0;3,68;3,95;0,27;2025-11-24 11:30:00;0,15499
0;4,33;4,66;0,34;2025-11-24 11:45:00;0,15213529
0;3,21;3,49;0,28;2025-11-24 12:00:00;0,15667883
0;3,75;4,03;0,28;2025-11-24 12:15:00;0,16242007
0;3,4;3,63;0,23;2025-11-24 12:30:00;0,15993
0;3,07;3,36;0,29;2025-11-24 12:45:00;0,1619311
0;3,01;3,39;0,38;2025-11-24 13:00:00;0,16993221
0;3,14;3,43;0,3;2025-11-24 13:15:00;0,16392594
0;3,23;3,56;0,33;2025-11-24 13:30:00;0,15773354
0;3,06;3,32;0,26;2025-11-24 13:45:00;0,16901725
0;2,65;2,86;0,22;2025-11-24 14:00:00;0,16394616
0;3,31;3,53;0,23;2025-11-24 14:15:00;0,1692
0;3,39;3,53;0,14;2025-11-24 14:30:00;0,18671207
0;3,45;3,6;0,15;2025-11-24 14:45:00;0,19148864
0;3,5;3,61;0,11;2025-11-24 15:00:00;0,14795
0;3,8;3,89;0,08;2025-11-24 15:15:00;0,19
0;3,85;3,89;0,04;2025-11-24 15:30:00;0,19
0;4,06;4,08;0,02;2025-11-24 15:45:00;0,19
0;3,11;3,11;0;2025-11-24 16:00:00;0,16065
0;4,16;4,16;0;2025-11-24 16:15:00;0,18476
0;4,21;4,21;0;2025-11-24 16:30:00;0,16811
0,03;0,53;0,56;0;2025-11-24 16:45:00;0,163
0;0,55;0,55;0;2025-11-24 17:00:00;0,16838
0;0,88;0,88;0;2025-11-24 17:15:00;0,18301
0,01;1,52;1,54;0;2025-11-24 17:30:00;0,17861
0;1,15;1,15;0;2025-11-24 17:45:00;0,19
0;0,69;0,69;0;2025-11-24 18:00:00;0,19
0;0,68;0,68;0;2025-11-24 18:15:00;0,19
0;0,73;0,73;0;2025-11-24 18:30:00;0,16545
0;0,67;0,67;0;2025-11-24 18:45:00;0,155
0;2,1;2,1;0;2025-11-24 19:00:00;0,15857
0;2,77;2,77;0;2025-11-24 19:15:00;0,16183
0,02;2,93;2,95;0;2025-11-24 19:30:00;0,155
0;0,48;0,48;0;2025-11-24 19:45:00;0,155
0;0,51;0,51;0;2025-11-24 20:00:00;0,155
0;2,2;2,2;0;2025-11-24 20:15:00;0,18176
0,03;2,52;2,55;0;2025-11-24 20:30:00;0,155
0;2,08;2,08;0;2025-11-24 20:45:00;0,13864
0;2,69;2,69;0;2025-11-24 21:00:00;0,15
0;2,39;2,39;0;2025-11-24 21:15:00;0,13659
0;2,76;2,76;0;2025-11-24 21:30:00;0,12725
0;3,07;3,07;0;2025-11-24 21:45:00;0,12405
0;2,51;2,51;0;2025-11-24 22:00:00;0,14079
0;3,34;3,34;0;2025-11-24 22:15:00;0,12659
0;1,36;1,36;0;2025-11-24 22:30:00;0,12405
0;0,52;0,52;0;2025-11-24 22:45:00;0,12286
0;0,54;0,54;0;2025-11-24 23:00:00;0,12659
0;2,69;2,69;0;2025-11-24 23:15:00;0,12411
0;1,94;1,94;0;2025-11-24 23:30:00;0,12286
0;2,61;2,61;0;2025-11-24 23:45:00;0,11203899
0;2,72;2,72;0;2025-11-25 00:00:00;0,11883
0;1,21;1,21;0;2025-11-25 00:15:00;0,10977
0;0,31;0,31;0;2025-11-25 00:30:00;0,10585182
0;1,05;1,05;0;2025-11-25 00:45:00;0,10074818
0;2,47;2,47;0;2025-11-25 01:00:00;0,10850529
0;1,87;1,87;0;2025-11-25 01:15:00;0,10319471
0;2,53;2,53;0;2025-11-25 01:30:00;0,10698
0;2,55;2,55;0;2025-11-25 01:45:00;0,10524
0;2;2;0;2025-11-25 02:00:00;0,10693
0;2,59;2,59;0;2025-11-25 02:15:00;0,10693
0;2,33;2,33;0;2025-11-25 02:30:00;0,10128561
0;2,6;2,6;0;2025-11-25 02:45:00;0,10145068
0;2,77;2,77;0;2025-11-25 03:00:00;0,10331509
0;2,4;2,4;0;2025-11-25 03:15:00;0,10242
0;0,95;0,95;0;2025-11-25 03:30:00;0,10328
0;0,36;0,36;0;2025-11-25 03:45:00;0,10430743
0;2,57;2,57;0;2025-11-25 04:00:00;0,10515
0,01;3,61;3,62;0;2025-11-25 04:15:00;0,0993
0;2,13;2,14;0;2025-11-25 04:30:00;0,1007
0;0,32;0,32;0;2025-11-25 04:45:00;0,10221695
0,01;0,3;0,32;0;2025-11-25 05:00:00;0,105
0;0,35;0,35;0;2025-11-25 05:15:00;0,10683
0;2,54;2,54;0;2025-11-25 05:30:00;0,1014
0;2,51;2,51;0;2025-11-25 05:45:00;0,10843
0;1,98;1,98;0;2025-11-25 06:00:00;0,1043131
0,01;2,58;2,6;0;2025-11-25 06:15:00;0,10559075
0,01;1,09;1,09;0;2025-11-25 06:30:00;0,11099
0,01;0,39;0,4;0;2025-11-25 06:45:00;0,11619
0;1,94;1,94;0;2025-11-25 07:00:00;0,11619
0,02;2,83;2,85;0;2025-11-25 07:15:00;0,12298
0;3,15;3,15;0;2025-11-25 07:30:00;0,1389
0;2,08;2,08;0;2025-11-25 07:45:00;0,17
0;2,98;2,98;0;2025-11-25 08:00:00;0,14
0,01;1,46;1,49;0,03;2025-11-25 08:15:00;0,16674
0;2,37;2,46;0,09;2025-11-25 08:30:00;0,19
0;3,39;3,53;0,14;2025-11-25 08:45:00;0,20001
0;4,59;4,78;0,19;2025-11-25 09:00:00;0,19
0;2,03;2,32;0,29;2025-11-25 09:15:00;0,19
0;1,73;2,48;0,75;2025-11-25 09:30:00;0,195
0;1,88;2,68;0,8;2025-11-25 09:45:00;0,225
0;0,99;1,98;0,99;2025-11-25 10:00:00;0,27411308
0;0,66;1,99;1,33;2025-11-25 10:15:00;0,24
0;0,35;2,16;1,81;2025-11-25 10:30:00;0,24
-0,29;-0,02;2,18;2,48;2025-11-25 10:45:00;0,22588692
-1,36;-0,01;2,17;3,54;2025-11-25 11:00:00;0,24
-1,98;0,02;2,29;4,26;2025-11-25 11:15:00;0,2145
0,67;0,38;3,89;2,84;2025-11-25 11:30:00;0,22512929
0,58;0,01;2,42;1,83;2025-11-25 11:45:00;0,18037071
0,71;-0,01;2,56;1,86;2025-11-25 12:00:00;0,21918
1,19;1,27;5,56;3,09;2025-11-25 12:15:00;0,21918
-0,31;2,62;5,74;3,44;2025-11-25 12:30:00;0,205
-0,6;4,48;5,65;1,77;2025-11-25 12:45:00;0,19303
0;0,19;2,82;2,63;2025-11-25 13:00:00;0,18956
0;-0,77;1,66;2,43;2025-11-25 13:15:00;0,18242
0;0,1;2,26;2,16;2025-11-25 13:30:00;0,15401
0;0,29;2,29;2;2025-11-25 13:45:00;0,15401
0;0,67;2,37;1,7;2025-11-25 14:00:00;0,145
0;0,86;2,43;1,57;2025-11-25 14:15:00;0,15401
0;0,99;2,42;1,43;2025-11-25 14:30:00;0,17099
0;1,87;2,44;0,57;2025-11-25 14:45:00;0,19
0;2,28;2,46;0,19;2025-11-25 15:00:00;0,145
0;2,3;2,53;0,22;2025-11-25 15:15:00;0,195
0;2,26;2,59;0,33;2025-11-25 15:30:00;0,19
0;2,35;2,61;0,26;2025-11-25 15:45:00;0,19
0;2,45;2,62;0,16;2025-11-25 16:00:00;0,155
0;2,52;2,59;0,07;2025-11-25 16:15:00;0,1898
0;2,28;2,31;0,03;2025-11-25 16:30:00;0,14051
0;3,27;3,27;0;2025-11-25 16:45:00;0,14525
0;3,35;3,35;0;2025-11-25 17:00:00;0,14975
0;3,17;3,17;0;2025-11-25 17:15:00;0,14525
0,01;3,92;3,93;0;2025-11-25 17:30:00;0,155
0;5,08;5,08;0;2025-11-25 17:45:00;0,19
0,01;5,01;5,02;0;2025-11-25 18:00:00;0,16586
0;6,22;6,22;0;2025-11-25 18:15:00;0,16586
0;2,98;2,98;0;2025-11-25 18:30:00;0,155
0,81;0;0,81;0;2025-11-25 18:45:00;0,155
0,69;1,23;1,91;0;2025-11-25 19:00:00;0,18907
0;1,9;1,9;0;2025-11-25 19:15:00;0,155
0;1,15;1,15;0;2025-11-25 19:30:00;0,17093
0;5,94;5,94;0;2025-11-25 19:45:00;0,185
0;4,25;4,25;0;2025-11-25 20:00:00;0,185
0,02;3,48;3,5;0;2025-11-25 20:15:00;0,19
0,02;1,21;1,22;0;2025-11-25 20:30:00;0,16
0;3,46;3,46;0;2025-11-25 20:45:00;0,14
0;3,37;3,37;0;2025-11-25 21:00:00;0,19
0;2,82;2,82;0;2025-11-25 21:15:00;0,1644651
0;1,42;1,42;0;2025-11-25 21:30:00;0,14452978
0;1,21;1,21;0;2025-11-25 21:45:00;0,12817497
0;0,42;0,42;0;2025-11-25 22:00:00;0,15668161
0;1,85;1,85;0;2025-11-25 22:15:00;0,13566
0;2,82;2,82;0;2025-11-25 22:30:00;0,11826
0;3,05;3,05;0;2025-11-25 22:45:00;0,11691
0;2,98;2,98;0;2025-11-25 23:00:00;0,1206
0;2,77;2,77;0;2025-11-25 23:15:00;0,11819
0;1,18;1,18;0;2025-11-25 23:30:00;0,11115181
0;0,29;0,29;0;2025-11-25 23:45:00;0,102
0;0,32;0,32;0;2025-11-26 00:00:00;0,11542984
0;2,54;2,54;0;2025-11-26 00:15:00;0,105
0;2,66;2,66;0;2025-11-26 00:30:00;0,1007
0;2,87;2,87;0;2025-11-26 00:45:00;0,0998
0;0,3;0,3;0;2025-11-26 01:00:00;0,10633
0;0,29;0,29;0;2025-11-26 01:15:00;0,10044
0;0,49;0,49;0;2025-11-26 01:30:00;0,1
0,01;2,52;2,52;0;2025-11-26 01:45:00;0,0987
0;2,25;2,25;0;2025-11-26 02:00:00;0,1029
0;2,17;2,17;0;2025-11-26 02:15:00;0,10473
0,01;2,55;2,57;0;2025-11-26 02:30:00;0,10194
0,01;2,63;2,64;0;2025-11-26 02:45:00;0,10044
0;2,64;2,64;0;2025-11-26 03:00:00;0,101
0,02;2,25;2,27;0;2025-11-26 03:15:00;0,1
0;2,61;2,61;0;2025-11-26 03:30:00;0,10182
0;2,64;2,64;0;2025-11-26 03:45:00;0,1
0;2,02;2,02;0;2025-11-26 04:00:00;0,1
0;2,61;2,61;0;2025-11-26 04:15:00;0,10113
0,01;2,79;2,79;0;2025-11-26 04:30:00;0,10182
0,15;0,22;0,37;0;2025-11-26 04:45:00;0,10477
0,02;0,3;0,32;0;2025-11-26 05:00:00;0,0995
0,04;0,32;0,36;0;2025-11-26 05:15:00;0,10182
0;0,82;0,82;0;2025-11-26 05:30:00;0,10132
0,02;2,54;2,56;0;2025-11-26 05:45:00;0,10384
0,01;2,57;2,58;0;2025-11-26 06:00:00;0,09782
0;0,28;0,28;0;2025-11-26 06:15:00;0,0987
0,02;0,3;0,32;0;2025-11-26 06:30:00;0,10314592
0;1,07;1,07;0;2025-11-26 06:45:00;0,11199
0;2,54;2,54;0;2025-11-26 07:00:00;0,10044
0;2,13;2,13;0;2025-11-26 07:15:00;0,11291346
0;2,96;2,96;0;2025-11-26 07:30:00;0,12589147
0;3,15;3,24;0,08;2025-11-26 07:45:00;0,15428664
0;1,41;1,62;0,21;2025-11-26 08:00:00;0,14284
0;1,15;1,45;0,3;2025-11-26 08:15:00;0,17753673
0;1,93;2,24;0,31;2025-11-26 08:30:00;0,19761172
0;2,59;3;0,41;2025-11-26 08:45:00;0,22404331
0;3,95;4,41;0,46;2025-11-26 09:00:00;0,19683
0;1,5;2,12;0,63;2025-11-26 09:15:00;0,20818
-1,65;0;0,65;2,3;2025-11-26 09:30:00;0,22
-1,31;0,02;1,47;2,77;2025-11-26 09:45:00;0,21499
0,45;0,47;3,98;3,06;2025-11-26 10:00:00;0,24
0,09;0,33;3,31;2,9;2025-11-26 10:15:00;0,19723452
0,92;0,07;4,13;3,14;2025-11-26 10:30:00;0,19930017
-1,42;-0,01;1,97;3,39;2025-11-26 10:45:00;0,182215
-1,02;0,01;2,43;3,44;2025-11-26 11:00:00;0,21534003
-0,89;0;2,67;3,56;2025-11-26 11:15:00;0,194
-1,5;0,01;2,05;3,54;2025-11-26 11:30:00;0,175
-0,39;-0,01;2,16;2,57;2025-11-26 11:45:00;0,16397997
-1,04;-0,02;2,28;3,34;2025-11-26 12:00:00;0,18168
-1;0,02;2,3;3,28;2025-11-26 12:15:00;0,16987777
-1,05;0;2,07;3,12;2025-11-26 12:30:00;0,16453497
1,57;0,03;2,86;1,26;2025-11-26 12:45:00;0,16390726
0,78;-0,03;3,12;2,37;2025-11-26 13:00:00;0,16359008
-0,2;0,44;2,76;2,53;2025-11-26 13:15:00;0,15849042
0,14;0,01;2,25;2,09;2025-11-26 13:30:00;0,157
0;0,01;2,3;2,29;2025-11-26 13:45:00;0,1613
0,34;0,01;2,3;1,95;2025-11-26 14:00:00;0,16395319
0,7;-0,01;2,35;1,66;2025-11-26 14:15:00;0,172
0,96;0,02;2,43;1,46;2025-11-26 14:30:00;0,1745273
2;-0,01;2,57;0,58;2025-11-26 14:45:00;0,16394219
1,69;0,8;2,63;0,15;2025-11-26 15:00:00;0,15971473
0;2,45;2,74;0,29;2025-11-26 15:15:00;0,16955997
0;2,62;2,84;0,22;2025-11-26 15:30:00;0,194
0;2,75;2,91;0,16;2025-11-26 15:45:00;0,205
0;2,75;2,85;0,09;2025-11-26 16:00:00;0,16709
0;2,8;2,83;0,03;2025-11-26 16:15:00;0,17291
0;2,84;2,84;0;2025-11-26 16:30:00;0,19
0;2,89;2,89;0;2025-11-26 16:45:00;0,19
0;2,94;2,94;0;2025-11-26 17:00:00;0,17937
0;2,97;2,97;0;2025-11-26 17:15:00;0,19311
0;3,06;3,06;0;2025-11-26 17:30:00;0,2
0;3,19;3,19;0;2025-11-26 17:45:00;0,20916
0,02;3,31;3,33;0;2025-11-26 18:00:00;0,195
0;4,15;4,15;0;2025-11-26 18:15:00;0,19
0,03;2,79;2,82;0;2025-11-26 18:30:00;0,19499
0;0,59;0,59;0;2025-11-26 18:45:00;0,20001
0;0,65;0,65;0;2025-11-26 19:00:00;0,17862
0;0,69;0,69;0;2025-11-26 19:15:00;0,17862
0;1,15;1,15;0;2025-11-26 19:30:00;0,19
0,01;0,64;0,65;0;2025-11-26 19:45:00;0,20186494
0;0,69;0,69;0;2025-11-26 20:00:00;0,21925912
0;0,67;0,67;0;2025-11-26 20:15:00;0,19
0;2,62;2,62;0;2025-11-26 20:30:00;0,1693287
0,01;2,96;2,97;0;2025-11-26 20:45:00;0,16642
0;2,68;2,68;0;2025-11-26 21:00:00;0,18
0,03;2,7;2,73;0;2025-11-26 21:15:00;0,175
0,01;2,7;2,71;0;2025-11-26 21:30:00;0,15953
0;1,2;1,2;0;2025-11-26 21:45:00;0,13659
0;0,4;0,4;0;2025-11-26 22:00:00;0,1425
0;2,46;2,46;0;2025-11-26 22:15:00;0,1328
0,02;2,72;2,74;0;2025-11-26 22:30:00;0,12531
0;2,79;2,79;0;2025-11-26 22:45:00;0,11659
0;2,96;2,96;0;2025-11-26 23:00:00;0,11842
0;0,38;0,38;0;2025-11-26 23:15:00;0,11524
0;1,64;1,64;0;2025-11-26 23:30:00;0,11524
0;1,87;1,87;0;2025-11-26 23:45:00;0,11241
0;3,25;3,25;0;2025-11-27 00:00:00;0,11324
0;4,46;4,46;0;2025-11-27 00:15:00;0,11199
0;2,16;2,16;0;2025-11-27 00:30:00;0,11028
0;2,78;2,78;0;2025-11-27 00:45:00;0,10824
0;1,79;1,79;0;2025-11-27 01:00:00;0,11324
0;0,32;0,32;0;2025-11-27 01:15:00;0,11145
0;0,33;0,33;0;2025-11-27 01:30:00;0,1036
0;2,53;2,53;0;2025-11-27 01:45:00;0,10223
0;2,59;2,59;0;2025-11-27 02:00:00;0,1036
0;2,8;2,8;0;2025-11-27 02:15:00;0,10182
0;0,29;0,29;0;2025-11-27 02:30:00;0,10338
0;0,28;0,28;0;2025-11-27 02:45:00;0,10906
0;0,45;0,45;0;2025-11-27 03:00:00;0,10646
0;2,54;2,54;0;2025-11-27 03:15:00;0,10646
0;2,58;2,58;0;2025-11-27 03:30:00;0,10388
0;2,7;2,7;0;2025-11-27 03:45:00;0,1036
0;2,05;2,05;0;2025-11-27 04:00:00;0,1036
0;0,33;0,33;0;2025-11-27 04:15:00;0,10601
0;0,36;0,36;0;2025-11-27 04:30:00;0,10601
0,02;1,83;1,85;0;2025-11-27 04:45:00;0,10601
0;2,5;2,5;0;2025-11-27 05:00:00;0,10568
0,02;2,52;2,55;0;2025-11-27 05:15:00;0,10468
0,02;2,58;2,6;0;2025-11-27 05:30:00;0,10575
0,01;1,89;1,91;0;2025-11-27 05:45:00;0,10429
0;0,3;0,3;0;2025-11-27 06:00:00;0,10162
0;1,07;1,07;0;2025-11-27 06:15:00;0,1036
0;2,48;2,48;0;2025-11-27 06:30:00;0,1036
0;2,51;2,51;0;2025-11-27 06:45:00;0,11158
0,02;2,59;2,61;0;2025-11-27 07:00:00;0,1034
